"No","First_Name","Last_Name","Tm","Pos","G","A","A1","A2","PTS","SOG","PIM","TOI","FOW","FOL","GS"
"23","Xin","Fang","CHN","F",0,0,0,0,0,0,0,"10:36",0,1,-0.11
"26","Yingying","Guan","CHN","F",0,0,0,0,0,1,0,"2:14",0,0,0.1
"10","Xin","He","CHN","F",0,0,0,0,0,0,0,"1:53",0,0,0
"15","Baozhen","Hu","CHN","F",1,0,0,0,1,3,0,"17:15",0,0,1.3
"17","Mulan","Kang","CHN","F",0,0,0,0,0,0,0,"16:20",0,0,0
"44","Beika","Li","CHN","F",0,1,1,0,1,1,2,"17:20",4,6,0.48
"19","Jiaxin","Lin","CHN","F",0,0,0,0,0,0,0,"14:09",4,6,-0.22
"91","Ni","Lin","CHN","F",0,0,0,0,0,1,2,"24:07",2,4,-0.42
"8","Qiqi","Lin","CHN","F",0,0,0,0,0,2,0,"27:16",1,2,0.09
"34","Le","Mi","CHN","F",0,0,0,0,0,5,2,"26:30",10,11,0.09
"7","Mengying","Zhang","CHN","F",0,0,0,0,0,1,0,"2:47",0,0,0.1
"51","Xifang","Zhang","CHN","F",0,0,0,0,0,3,0,"18:24",0,0,0.3
"98","Rui","Zhu","CHN","F",0,0,0,0,0,0,0,"2:13",1,0,0.11
"28","Anna","Fei","CHN","D",0,0,0,0,0,0,0,"7:52",0,0,0
"5","Huier","Huang","CHN","D",0,0,0,0,0,2,0,"26:18",0,0,0.2
"66","Qianhua","Li","CHN","D",0,0,0,0,0,0,0,"0:00",0,0,0
"93","Zhixin","Liu","CHN","D",0,0,0,0,0,1,0,"20:20",0,0,0.1
"49","Yuting","Wang","CHN","D",0,0,0,0,0,5,0,"35:37",0,0,0.5
"2","Baiwei","Yu","CHN","D",0,0,0,0,0,3,0,"24:03",0,0,0.3
"97","Qinan","Zhao","CHN","D",0,0,0,0,0,1,0,"10:04",0,0,0.1
"88","Tiya","Chen","CHN","G",0,0,0,0,0,0,0,"0:00",0,0,0
"33","Jiaying","Zhou","CHN","G",0,0,0,0,0,0,0,"65:00",0,0,0
"13","Moeko","Fujimoto","JPN","F",0,0,0,0,0,0,0,"0:52",0,1,-0.11
"27","Remi","Koyama","JPN","F",0,0,0,0,0,0,0,"12:36",0,0,0
"21","Hanae","Kubo","JPN","F",0,0,0,0,0,1,0,"15:26",0,0,0.1
"11","Mei","Miura","JPN","F",0,0,0,0,0,0,0,"0:00",0,0,0
"12","Chiho","Osawa","JPN","F",0,1,0,1,1,3,0,"18:56",0,0,0.96
"19","Chika","Otaki","JPN","F",0,0,0,0,0,0,0,"2:18",0,0,0
"16","Akane","Shiga","JPN","F",0,0,0,0,0,9,0,"29:41",0,0,0.9
"22","Miho","Shishiuchi","JPN","F",0,0,0,0,0,0,0,"1:19",0,0,0
"18","Suzuka","Taka","JPN","F",0,0,0,0,0,0,0,"15:41",5,3,0.22
"14","Haruka","Toko","JPN","F",0,0,0,0,0,1,0,"27:02",19,11,0.98
"15","Rui","Ukita","JPN","F",0,0,0,0,0,7,0,"29:23",0,0,0.7
"23","Hikaru","Yamashita","JPN","F",0,0,0,0,0,4,0,"15:18",0,0,0.4
"10","Haruna","Yoneyama","JPN","F",0,0,0,0,0,0,0,"20:31",6,7,-0.11
"8","Akane","Hosoyamada","JPN","D",1,0,0,0,1,1,0,"22:59",0,0,1.1
"7","Yukiko","Kawashima","JPN","D",0,0,0,0,0,0,0,"7:13",0,0,0
"2","Shiori","Koike","JPN","D",0,1,1,0,1,4,0,"23:54",0,0,1.3
"3","Aoi","Shiga","JPN","D",0,0,0,0,0,1,0,"30:19",0,0,0.1
"6","Sena","Suzuki","JPN","D",0,0,0,0,0,1,0,"6:05",0,0,0.1
"4","Ayaka","Toko","JPN","D",0,0,0,0,0,1,0,"33:52",0,0,0.1
"28","Shiori","Yamashita","JPN","D",0,0,0,0,0,0,0,"0:14",0,0,0
"1","Nana","Fujimoto","JPN","G",0,0,0,0,0,0,0,"65:00",0,0,0
"30","Akane","Konishi","JPN","G",0,0,0,0,0,0,0,"0:00",0,0,0
